accident_id,latitude,longitude,state,zone_name,hour,,light_condition,speed_limit,vehicles_involved,injuries_count,fatalities_count,accident_severity,random_noise_column,weather_dust,weather_fog,weather_hail,weather_overcast,weather_rain,traffic_density_low,traffic_density_medium,road_type_rural road,road_type_state highway,road_type_urban road,cluster,dbscan_cluster,level,Date,Time
a000113,12.954722,77.576552,karnataka,bengaluru,13,,daylight,40,2,1,0,low,-0.546518912,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,20-11-2023,Night
a000114,30.946635,75.897748,punjab,ludhiana,7,,daylight,80,5,3,0,high,0.315375298,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,High,24-11-2025,Afternoon
a000115,14.463087,71.880308,various,rural area,11,,daylight,50,1,3,0,medium,0.4926469561628854,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,-1,Medium,02-03-2022,Morning
a000116,18.478762,73.833833,maharashtra,pune,17,,daylight,80,1,5,1,high,-0.551910568,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,27-10-2018,Afternoon
a000117,22.586551,88.3689,west bengal,kolkata,20,,darkness - lights lit,60,2,3,1,high,-0.391859548,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,High,22-02-2017,Afternoon
a000118,23.046086,72.815919,madhya pradesh,ahmedabad-bhopal corridor,1,,darkness - lights lit,40,1,1,0,low,0.739494828,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,08-08-2018,Night
a000119,10.9845,76.902441,tamil nadu,coimbatore,15,,daylight,60,1,2,1,medium,-0.860480553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,25-04-2025,Afternoon
a000120,30.89466,75.853778,punjab,ludhiana,22,,darkness - lights lit,80,1,0,0,medium,0.2441076016933102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,High,25-10-2016,Morning
a000121,21.539972,85.878492,various,rural area,6,,daylight,80,1,2,0,medium,0.7478819524700786,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,High,13-03-2022,Evening
a000122,25.575539,82.385387,various,rural area,0,,darkness - lights lit,50,2,1,1,medium,-0.186383767,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,18-05-2024,Evening
a000123,26.807893,80.953224,uttar pradesh,lucknow,2,,darkness - lights lit,30,3,1,0,low,0.42038504,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,09-06-2016,Morning
a000124,22.559874,88.335696,west bengal,kolkata,11,,daylight,30,1,0,0,low,0.4863024387997376,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,13-06-2025,Afternoon
a000125,11.923301,79.58642,tamil nadu,chennai-coimbatore corridor,19,,darkness - lights lit,80,3,7,2,high,-0.264924189,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,Low,07-11-2016,Morning
a000126,17.56646,77.481017,various,rural area,6,,daylight,40,2,1,0,low,-1.056288716,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Low,07-07-2022,Morning
a000127,21.10003,79.126078,maharashtra,nagpur,19,,darkness - lights lit,50,2,3,0,medium,1.6560154868212191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,13-04-2023,Morning
a000128,26.912189,75.826672,rajasthan,jaipur,3,,darkness - lights lit,80,4,1,0,medium,0.1147557430692947,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,17-08-2025,Morning
a000129,26.957803,75.806224,rajasthan,jaipur,23,,darkness - lights lit,30,3,1,0,low,-0.288740268,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,31-07-2024,Morning
a000130,12.956935,77.561011,karnataka,bengaluru,9,,daylight,100,2,2,0,medium,0.383064549,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,Low,11-02-2019,Evening
a000131,27.236232,76.492026,rajasthan,jaipur-delhi corridor,5,,darkness - lights lit,30,3,1,0,low,-0.590028886,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,29-11-2019,Evening
a000132,26.909395,75.78119,rajasthan,jaipur,8,,daylight,80,2,1,0,medium,0.4469161325329355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,High,25-08-2020,Afternoon
a000133,21.173249,72.797169,gujarat,surat,11,,daylight,80,5,3,0,medium,-0.024912805,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,19-11-2025,Morning
a000134,25.554105,85.210044,bihar,patna,23,,darkness - lights lit,60,1,0,0,low,0.3955622431192872,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,High,17-05-2017,Evening
a000135,13.052225,80.27255,tamil nadu,chennai,20,,darkness - lights lit,120,2,1,0,medium,0.5531818443728351,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,19-10-2024,Evening
a000136,18.629742,84.331684,west bengal,kolkata-coimbatore corridor,15,,daylight,40,2,1,0,medium,1.6745155711353306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,Low,05-01-2016,Afternoon
a000137,22.31088,73.22994,gujarat,vadodara,7,,daylight,40,1,2,0,low,-1.405286077,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,27-06-2023,Evening
a000138,25.5966,85.164039,bihar,patna,14,,daylight,30,4,0,0,low,0.2791126896389751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,08-04-2024,Evening
a000139,26.882344,80.962302,uttar pradesh,lucknow,11,,daylight,30,3,4,0,high,-0.044883107,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,13-01-2025,Morning
a000140,21.611443,75.986479,madhya pradesh,bhopal-pune corridor,3,,darkness - lights lit,30,5,1,0,low,-0.156802448,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,12-11-2024,Evening
a000141,23.295522,77.490287,madhya pradesh,bhopal,19,,darkness - lights lit,120,1,6,0,high,-0.012288424,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,18-07-2023,Night
a000142,25.579149,85.167381,bihar,patna,6,,daylight,50,1,0,0,low,0.7719656889570619,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,29-09-2019,Evening
a000143,22.609115,88.409539,west bengal,kolkata,9,,daylight,60,2,2,0,medium,-0.011395233,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,High,28-08-2022,Afternoon
a000144,19.22448,82.80132,telangana,hyderabad-patna corridor,18,,darkness - lights lit,100,1,6,0,medium,0.5021915713448302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Low,09-02-2025,Afternoon
a000145,21.116811,79.092704,maharashtra,nagpur,12,,daylight,60,3,0,0,low,-1.497707842,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,High,29-12-2020,Morning
a000146,15.280971,92.891909,various,rural area,8,,daylight,50,1,5,1,high,0.6406249815687672,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,-1,Low,04-02-2023,Afternoon
a000147,22.965944,72.562512,gujarat,ahmedabad,16,,daylight,60,1,5,0,high,1.4226148354220962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,14-09-2023,Evening
a000148,13.245828,80.516395,tamil nadu,chennai-visakhapatnam corridor,20,,darkness - lights lit,100,6,1,0,medium,-0.095584255,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,Low,02-11-2019,Morning
a000149,23.018377,72.599986,gujarat,ahmedabad,17,,daylight,40,1,0,0,low,0.2718142941939485,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,15-01-2020,Morning
a000150,23.272627,77.4169,madhya pradesh,bhopal,17,,daylight,30,1,0,0,low,-0.211323517,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,25-10-2019,Evening
a000151,23.009621,72.550627,gujarat,ahmedabad,23,,darkness - lights lit,100,2,1,0,medium,0.2739280990447802,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,27-05-2024,Night
a000152,18.552934,73.839374,maharashtra,pune,16,,daylight,80,2,0,0,medium,-0.270139987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,01-07-2023,Night
a000153,26.911843,75.819584,rajasthan,jaipur,18,,darkness - lights lit,80,2,3,0,medium,0.1680536374430433,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,20-01-2016,Night
a000154,29.351155,68.045388,various,rural area,17,,daylight,80,3,2,0,medium,1.4553366321479442,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,-1,Medium,29-01-2025,Morning
a000155,19.494042,77.121683,maharashtra,bhopal-thane corridor,18,,darkness - lights lit,100,1,6,0,high,-0.059654771,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,23-04-2017,Afternoon
a000156,21.144803,79.081956,maharashtra,nagpur,8,,daylight,30,1,0,0,low,0.098271338,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,02-06-2016,Afternoon
a000157,26.926529,75.812668,rajasthan,jaipur,12,,daylight,100,4,4,0,high,1.9331104718294136,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,19-04-2022,Morning
a000158,26.882796,75.831761,rajasthan,jaipur,6,,daylight,80,2,1,0,low,0.1879953223772007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,08-11-2019,Evening
a000159,30.850497,75.833124,punjab,ludhiana,18,,darkness - lights lit,80,4,0,0,medium,1.7700944480227947,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,31-07-2024,Morning
a000160,17.989375,69.130884,various,rural area,1,,darkness - lights lit,100,3,4,1,high,0.046693325,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2,Medium,20-01-2023,Afternoon
a000161,25.590881,85.151032,bihar,patna,10,,daylight,50,3,1,0,high,0.088756076,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,07-02-2019,Evening
a000162,13.023321,80.293137,tamil nadu,chennai,16,,daylight,100,2,5,0,high,-1.074050808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Low,12-02-2020,Night
a000163,18.474664,73.863928,maharashtra,pune,22,,darkness - lights lit,30,2,0,0,medium,1.802034017384956,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,31-01-2019,Morning
a000164,25.590361,85.102422,bihar,patna,23,,darkness - lights lit,80,2,1,0,low,-1.633157652,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,09-09-2025,Morning
a000165,11.048482,76.962497,tamil nadu,coimbatore,23,,darkness - lights lit,50,3,1,0,low,0.1364829243170848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,22-12-2018,Afternoon
a000166,18.809655,75.721925,madhya pradesh,pune-bhopal corridor,17,,daylight,120,4,2,0,medium,0.5531598831209346,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,27-06-2024,Evening
a000167,8.230445,96.936805,various,rural area,18,,darkness - lights lit,100,4,5,0,high,0.3301098851505037,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,-1,Low,31-08-2023,Afternoon
a000168,21.096592,79.039223,maharashtra,nagpur,2,,darkness - lights lit,80,2,2,0,high,1.4249903311063254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,24-08-2019,Morning
a000169,24.53186,74.791625,maharashtra,lucknow-thane corridor,8,,daylight,60,3,2,0,low,-0.937541716,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,Medium,10-02-2020,Morning
a000170,21.055215,79.093715,maharashtra,nagpur,16,,daylight,120,1,4,1,high,-0.430651997,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,16-01-2016,Evening
a000171,26.825859,80.933922,uttar pradesh,lucknow,17,,daylight,30,1,0,0,low,0.1624103041773887,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,09-10-2024,Morning
a000172,18.494647,73.890468,maharashtra,pune,4,,darkness - lights lit,100,3,3,0,medium,1.1707640058781073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,01-07-2024,Morning
a000173,17.733863,83.178657,andhra pradesh,visakhapatnam,18,,darkness - lights lit,120,6,2,0,medium,-0.388801649,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,Low,08-03-2022,Night
a000174,21.01043,80.549145,various,rural area,12,,daylight,100,1,5,1,high,-1.276598187,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,High,29-08-2017,Afternoon
a000175,22.260587,73.205737,gujarat,vadodara,5,,darkness - lights lit,60,3,1,0,low,-1.294774635,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,30-04-2023,Evening
a000176,11.018028,76.925734,tamil nadu,coimbatore,8,,daylight,80,2,0,0,low,-0.180019985,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,25-04-2020,Afternoon
a000177,26.919078,80.969738,uttar pradesh,lucknow,0,,darkness - lights lit,40,2,3,0,medium,-1.412430738,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,High,24-03-2022,Evening
a000178,24.942538,73.362383,gujarat,patna-vadodara corridor,8,,daylight,40,2,2,0,low,0.1923995247392046,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,29-07-2017,Morning
a000179,20.584559,73.313787,maharashtra,surat-pune corridor,8,,daylight,120,3,6,0,medium,0.9619241820278852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,14-04-2016,Afternoon
a000180,17.373744,78.477169,telangana,hyderabad,17,,daylight,30,3,0,0,low,0.7354182860777292,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,13-05-2024,Morning
a000181,15.553117,81.62966,various,rural area,21,,darkness - lights lit,120,1,4,0,high,1.257509921393511,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,Low,22-08-2017,Morning
a000182,30.895299,75.846577,punjab,ludhiana,20,,darkness - lights lit,30,1,0,0,low,-0.424110646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,22-01-2024,Evening
a000183,23.035936,72.582533,gujarat,ahmedabad,7,,daylight,100,5,1,0,medium,0.8875492352902541,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,15-09-2023,Morning
a000184,12.942799,90.985258,various,rural area,21,,darkness - lights lit,40,3,1,0,low,-1.135811292,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,3,Low,05-02-2020,Evening
a000185,22.579565,88.327806,west bengal,kolkata,19,,darkness - lights lit,80,3,4,0,high,-1.176040608,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,High,25-03-2018,Evening
a000186,23.085492,72.563989,gujarat,ahmedabad,5,,darkness - lights lit,60,2,6,1,high,0.8162718816796787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,01-11-2019,Evening
a000187,13.012961,77.557255,karnataka,bengaluru,7,,daylight,60,2,0,0,low,0.7789017026764479,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,Low,12-03-2025,Night
a000188,19.595385,73.505354,maharashtra,vadodara-pune corridor,16,,daylight,40,5,1,0,high,0.6095248318981513,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,18-06-2018,Afternoon
a000189,23.011513,72.584716,gujarat,ahmedabad,3,,darkness - lights lit,80,4,5,0,high,-0.48786706,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,Medium,15-04-2022,Night
a000190,19.08643,72.863083,maharashtra,mumbai,0,,darkness - lights lit,60,2,0,0,low,-0.298874052,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,06-01-2018,Evening
a000191,25.614481,85.103136,bihar,patna,19,,darkness - lights lit,60,2,6,0,high,0.8541654023200707,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,23-10-2022,Afternoon
a000192,19.22086,72.953852,maharashtra,thane,18,,darkness - lights lit,30,2,1,0,low,0.2237455450684654,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,24-09-2016,Evening
a000193,12.347359,74.345971,tamil nadu,coimbatore-ahmedabad corridor,22,,darkness - lights lit,30,4,3,0,high,0.6008841716728907,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,Low,05-12-2020,Morning
a000194,30.269968,88.333926,various,rural area,19,,darkness - lights lit,60,2,2,3,high,0.098291346,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,High,20-04-2021,Afternoon
a000195,19.219918,73.065801,maharashtra,thane,18,,darkness - lights lit,50,2,3,0,low,-0.324948791,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,18-02-2021,Afternoon
a000196,21.087865,77.99021,gujarat,nagpur-surat corridor,14,,daylight,100,4,1,0,medium,-0.381188832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,27-04-2025,Afternoon
a000197,21.190489,72.826979,gujarat,surat,12,,daylight,50,2,1,0,low,-2.055229539,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,26-10-2020,Morning
a000198,22.70283,75.867902,madhya pradesh,indore,19,,darkness - lights lit,40,4,1,0,medium,-1.484495622,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,16-07-2022,Afternoon
a000199,22.442881,73.504644,various,rural area,16,,daylight,30,3,1,0,low,0.036846626,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,04-03-2020,Morning
a000200,26.908901,75.765607,rajasthan,jaipur,18,,darkness - lights lit,120,3,4,0,high,1.4144628873556209,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,29-03-2020,Night
a000201,22.715583,75.827491,madhya pradesh,indore,17,,daylight,60,3,1,0,low,-0.023344084,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,02-10-2018,Night
a000202,26.935137,75.831073,rajasthan,jaipur,19,,darkness - lights lit,30,2,4,0,high,0.2083738888785793,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,26-02-2019,Afternoon
a000203,13.958471,83.859403,various,rural area,18,,darkness - lights lit,100,2,0,0,high,0.7085099129970408,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,Low,24-11-2025,Night
a000204,22.993307,72.515077,gujarat,ahmedabad,7,,daylight,40,3,0,0,low,1.379566248480789,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,07-01-2020,Evening
a000205,21.095493,79.090976,maharashtra,nagpur,23,,darkness - lights lit,30,1,0,0,low,0.2288147078988928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,24-01-2021,Afternoon
a000206,30.35542,69.01523,various,rural area,19,,darkness - lights lit,40,3,1,0,low,1.3363924576360826,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,-1,Medium,21-03-2021,Evening
a000207,20.901891,76.845815,gujarat,ahmedabad-visakhapatnam corridor,13,,daylight,80,2,1,0,medium,0.4345536739549135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,13-07-2023,Afternoon
a000208,24.911504,83.876689,bihar,bengaluru-patna corridor,12,,daylight,120,2,1,0,medium,-0.489830043,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,13-09-2021,Evening
a000209,22.154098,80.641795,gujarat,surat-patna corridor,10,,daylight,100,2,1,0,high,0.2864151588709736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,03-01-2022,Afternoon
a000210,17.675783,83.163415,andhra pradesh,visakhapatnam,11,,daylight,100,4,3,1,high,0.9964049350940608,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Low,02-06-2021,Afternoon
a000211,19.109566,72.932718,maharashtra,mumbai,5,,darkness - lights lit,100,1,2,1,medium,-0.439620072,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,20-02-2017,Morning
a000212,17.702891,83.229497,andhra pradesh,visakhapatnam,18,,darkness - lights lit,30,2,0,0,low,0.5943960329902018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,23-06-2018,Night
a000213,23.28263,77.412375,madhya pradesh,bhopal,12,,daylight,40,6,6,0,high,0.5815257657103233,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,16-09-2020,Night
a000214,17.782705,78.014888,bihar,patna-coimbatore corridor,8,,daylight,30,2,0,0,low,-0.162258669,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,Low,22-12-2022,Evening
a000215,26.885489,75.767109,rajasthan,jaipur,1,,darkness - lights lit,100,4,3,0,medium,1.920783956269176,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,06-04-2016,Evening
a000216,19.097136,72.922393,maharashtra,mumbai,18,,darkness - lights lit,80,3,3,0,high,1.0353784114815567,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,08-07-2020,Morning
a000217,17.636986,83.273089,andhra pradesh,visakhapatnam,15,,daylight,60,2,1,0,low,0.9982566105076308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,Low,30-12-2022,Night
a000218,21.137223,72.820545,gujarat,surat,8,,daylight,100,4,2,0,medium,-1.124695272,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,30-03-2022,Night
a000219,11.045077,76.981614,tamil nadu,coimbatore,15,,daylight,100,3,1,0,medium,0.2437618460541685,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,09-10-2017,Evening
a000220,26.332029,75.321367,gujarat,vadodara-ludhiana corridor,2,,darkness - lights lit,50,5,0,0,low,1.806564416217392,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,04-12-2023,Afternoon
a000221,25.623503,85.148277,bihar,patna,19,,darkness - lights lit,100,3,8,0,medium,0.774054377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,10-11-2024,Night
a000222,17.332254,78.505854,telangana,hyderabad,9,,daylight,60,2,0,0,low,-0.056590224,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Low,25-05-2023,Morning
a000223,44.42930072667339,93.25760932,andhra pradesh,visakhapatnam,9,,daylight,30,3,0,0,low,-0.740851419,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,-1,High,11-06-2016,Evening
a000224,21.145032,72.84336,gujarat,surat,16,,daylight,60,2,2,0,medium,-2.782427547,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,Medium,21-11-2024,Afternoon
a000225,17.686995,83.239961,andhra pradesh,visakhapatnam,22,,darkness - lights lit,80,1,2,1,high,1.1846075547563943,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,Low,22-02-2025,Night
