accident_id,latitude,longitude,state,zone_name,hour,day_of_week,weather,light_condition,traffic_density,road_type,speed_limit,vehicles_involved,injuries_count,fatalities_count,accident_severity,random_noise_column
A000177,26.919078,80.969738,Uttar Pradesh,Lucknow,0,Wed,Clear,Darkness - lights lit,Medium,Rural Road,40.0,2,3.0,0,Medium,-1.4124307378662841
A000178,24.942538,73.362383,Gujarat,Patna-Vadodara Corridor,8,Thu,Rain,Daylight,Medium,Urban Road,40.0,2,2.0,0,Low,0.19239952473920469
A000179,20.584559,73.313787,Maharashtra,Surat-Pune Corridor,8,Sun,Clear,Daylight,Medium,National Highway,120.0,3,6.0,0,Medium,0.9619241820278852
A000180,17.373744,78.477169,Telangana,Hyderabad,17,Sat,Rain,Daylight,Medium,Urban Road,30.0,3,0.0,0,Low,0.7354182860777292
A000181,15.553117,81.62966,Various,Rural Area,21,Wed,Rain,Darkness - lights lit,Low,National Highway,120.0,1,4.0,0,High,1.257509921393511
A000182,30.895299,75.846577,Punjab,Ludhiana,20,Wed,clear,Darkness - lights lit,Medium,Urban Road,30.0,1,0.0,0,Low,-0.42411064562637185
A000183,23.035936,72.582533,Gujarat,Ahmedabad,7,Sat,Overcast,Daylight,High,National Highway,100.0,5,1.0,0,Medium,0.8875492352902541
A000184,12.942799,90.985258,Various,Rural Area,21,Tue,Dust,Darkness - lights lit,Low,Rural Road,40.0,3,1.0,0,Low,-1.135811291791219
A000185,22.579565,88.327806,West Bengal,Kolkata,19,Mon,Clear,Darkness - lights lit,Low,National Highway,80.0,3,4.0,0,High,-1.1760406080958923
A000186,23.085492,72.563989,Gujarat,Ahmedabad,5,Thu,Clear,Darkness - lights lit,High,State Highway,,2,6.0,1,High,0.8162718816796787
A000187,13.012961,77.557255,Karnataka,Bengaluru,7,Thu,,Daylight,Low,Rural Road,60.0,2,0.0,0,Low,0.7789017026764479
A000188,19.595385,73.505354,Maharashtra,Vadodara-Pune Corridor,16,Thu,Clear,Daylight,Medium,Urban Road,40.0,5,,0,High,0.6095248318981513
A000189,23.011513,72.584716,Gujarat,Ahmedabad,3,Tue,Clear,Darkness - lights lit,Medium,Rural Road,80.0,4,5.0,0,High,-0.48786705994920954
A000190,19.08643,72.863083,Maharashtra,Mumbai,0,Sun,Clear,Darkness - lights lit,Low,Urban Road,,2,0.0,0,Low,-0.2988740519629059
A000191,25.614481,85.103136,Bihar,Patna,19,Tue,Rain,Darkness - lights lit,Medium,,60.0,2,6.0,0,High,0.8541654023200707
A000192,19.22086,72.953852,Maharashtra,Thane,18,Thu,Clear,Darkness - lights lit,High,,30.0,2,1.0,0,Low,0.22374554506846547
A000193,12.347359,74.345971,Tamil Nadu,Coimbatore-Ahmedabad Corridor,22,Thu,Rain,Darkness - lights lit,,Urban Road,30.0,4,3.0,0,High,0.6008841716728907
A000194,30.269968,88.333926,Various,Rural Area,19,Sun,Clear,Darkness - lights lit,Low,,60.0,2,2.0,3,High,0.09829134631903785
A000195,19.219918,73.065801,Maharashtra,Thane,18,Fri,,Darkness - lights lit,Medium,Urban Road,50.0,2,3.0,0,Low,-0.32494879094336676
A000196,21.087865,77.99021,Gujarat,Nagpur-Surat Corridor,14,Sun,Clear,Daylight,High,State Highway,100.0,4,1.0,0,Medium,-0.3811888323826101
A000197,21.190489,72.826979,Gujarat,Surat,12,Tue,,Daylight,Medium,Urban Road,50.0,2,1.0,0,Low,-2.0552295386478088
A000198,22.70283,75.867902,Madhya Pradesh,Indore,19,Thu,Rain,Darkness - lights lit,High,Urban Road,40.0,4,1.0,0,Medium,-1.4844956216677105
A000199,22.442881,73.504644,Various,Rural Area,16,Sun,Clear,Daylight,Low,Urban Road,30.0,3,1.0,0,Low,0.036846625548124366
A000200,26.908901,75.765607,Rajasthan,Jaipur,18,Sun,Clear,Darkness - lights lit,High,urban road,120.0,3,4.0,0,High,1.4144628873556209
A000201,22.715583,75.827491,Madhya Pradesh,Indore,17,Sat,RAIN,Daylight,Low,Rural Road,,3,1.0,0,Low,-0.023344083782222698
A000202,26.935137,75.831073,Rajasthan,Jaipur,19,Thu,clear,Darkness - lights lit,,Urban Road,30.0,2,4.0,0,High,0.2083738888785793
A000203,13.958471,83.859403,Various,Rural Area,18,Sat,Rain,Darkness - lights lit,Low,National Highway,100.0,2,0.0,0,High,0.7085099129970408
A000204,22.993307,72.515077,Gujarat,Ahmedabad,7,Wed,Clear,Daylight,Medium,Urban Road,40.0,3,0.0,0,Low,1.3795662484807887
A000205,21.095493,79.090976,Maharashtra,Nagpur,23,Fri,Clear,Darkness - lights lit,Medium,Urban Road,30.0,1,0.0,0,Low,0.22881470789889288
A000206,30.35542,69.01523,Various,Rural Area,19,Tue,Clear,Darkness - lights lit,Low,Rural Road,40.0,3,1.0,0,Low,1.3363924576360826
A000207,20.901891,76.845815,Gujarat,Ahmedabad-Visakhapatnam Corridor,13,Sat,Clear,Daylight,Medium,National Highway,80.0,2,1.0,0,Medium,0.4345536739549135
A000208,24.911504,83.876689,Bihar,Bengaluru-Patna Corridor,12,Wed,Rain,Daylight,High,National Highway,120.0,2,1.0,0,Medium,-0.4898300430268783
A000209,22.154098,80.641795,Gujarat,Surat-Patna Corridor,10,Tue,Clear,Daylight,Medium,National Highway,100.0,2,,0,High,0.28641515887097363
A000210,17.675783,83.163415,Andhra Pradesh,Visakhapatnam,11,Sun,,Daylight,Medium,State Highway,100.0,4,3.0,1,High,0.9964049350940607
A000211,19.109566,72.932718,Maharashtra,Mumbai,5,Sun,Clear,Darkness - lights lit,Low,State Highway,100.0,1,2.0,1,Medium,-0.4396200716651178
A000212,17.702891,83.229497,Andhra Pradesh,Visakhapatnam,18,Thu,Clear,Darkness - lights lit,Medium,Urban Road,30.0,2,0.0,0,Low,0.5943960329902018
A000213,23.28263,77.412375,Madhya Pradesh,Bhopal,12,Wed,Overcast,Daylight,Low,Urban Road,40.0,6,6.0,0,High,0.5815257657103233
A000214,17.782705,78.014888,Bihar,Patna-Coimbatore Corridor,8,Thu,Clear,Daylight,High,Urban Road,30.0,2,0.0,0,Low,-0.16225866877385794
A000215,26.885489,75.767109,Rajasthan,Jaipur,1,Thu,Clear,Darkness - lights lit,Medium,National Highway,100.0,4,3.0,0,Medium,1.9207839562691758
A000216,19.097136,72.922393,Maharashtra,Mumbai,18,Thu,clear,Darkness - lights lit,Low,State Highway,80.0,3,3.0,0,High,1.0353784114815567
A000217,17.636986,83.273089,Andhra Pradesh,Visakhapatnam,15,Sat,Clear,Daylight,,State Highway,60.0,2,1.0,0,Low,0.9982566105076307
A000218,21.137223,72.820545,Gujarat,Surat,8,Tue,Rain,Daylight,high,State Highway,100.0,4,2.0,0,Medium,-1.1246952723122174
A000219,11.045077,76.981614,Tamil Nadu,Coimbatore,15,Mon,RAIN,Daylight,Medium,National Highway,100.0,3,,0,Medium,0.24376184605416854
A000220,26.332029,75.321367,Gujarat,Vadodara-Ludhiana Corridor,2,Mon,Rain,Darkness - lights lit,Medium,urban road,50.0,5,0.0,0,Low,1.806564416217392
A000221,25.623503,85.148277,Bihar,Patna,19,Tue,Clear,Darkness - lights lit,High,National Highway,100.0,3,8.0,0,Medium,0.774054377142744
A000222,17.332254,78.505854,Telangana,Hyderabad,9,Mon,Overcast,Daylight,High,Rural Road,60.0,2,0.0,0,Low,-0.05659022384235499
A000223,44.42930072667339,93.257609316149,Andhra Pradesh,Visakhapatnam,9,Wed,Clear,Daylight,Low,Urban Road,30.0,3,0.0,0,Low,-0.7408514192142628
A000224,21.145032,72.84336,Gujarat,Surat,16,Wed,Clear,Daylight,Medium,Rural Road,60.0,2,2.0,0,Medium,-2.7824275469091178
A000225,17.686995,83.239961,Andhra Pradesh,Visakhapatnam,22,Wed,Rain,Darkness - lights lit,High,State Highway,80.0,1,2.0,1,High,1.1846075547563943
A000226,26.934909,75.805277,Rajasthan,Jaipur,11,Sun,Clear,Daylight,Medium,National Highway,80.0,3,0.0,0,High,-0.9213956021582264
A000227,22.776778,75.843805,Madhya Pradesh,Indore,21,Mon,Rain,Darkness - lights lit,High,Rural Road,80.0,4,3.0,0,High,-0.6205990710473231
A000228,24.024177,75.142295,Various,Rural Area,18,Fri,Clear,Darkness - lights lit,High,Urban Road,30.0,3,1.0,0,High,1.5161200660648952
A000229,23.308663,77.454826,Madhya Pradesh,Bhopal,22,Tue,Rain,Darkness - lights lit,Medium,National Highway,120.0,2,5.0,0,High,1.713315779521558
A000230,13.00856,77.518478,Karnataka,Bengaluru,23,Sun,,Darkness - lights lit,high,,120.0,1,1.0,0,Medium,-1.1566461276184359
A000231,22.528278,76.948301,Delhi,Delhi-Mumbai Corridor,6,Tue,Fog,Daylight,Low,Urban Road,30.0,3,4.0,0,High,0.5846173012638524
A000232,30.896178,75.888375,Punjab,Ludhiana,23,Tue,Clear,Darkness - lights lit,Medium,Urban Road,30.0,2,0.0,1,Low,0.7940736074311053
A000233,22.577819,88.332728,West Bengal,Kolkata,19,Thu,Dust,Darkness - lights lit,,National Highway,120.0,3,3.0,0,High,0.9250223386695583
A000234,13.110462,80.271653,Tamil Nadu,Chennai,21,Fri,Rain,Darkness - lights lit,Medium,Urban Road,30.0,3,3.0,1,High,-0.31932826600180286
A000235,24.030627,74.606388,Rajasthan,Surat-Jaipur Corridor,16,Tue,clear,Daylight,High,State Highway,100.0,2,5.0,0,High,-0.2598637837864442
A000236,30.976887,75.876033,Punjab,Ludhiana,19,Sat,,Darkness - lights lit,Medium,Urban Road,50.0,2,,0,Low,-0.37286143484551126
A000237,13.103738,80.276148,Tamil Nadu,Chennai,19,Sun,Clear,Darkness - lights lit,High,National Highway,80.0,4,6.0,0,High,-0.311706528561176
A000238,26.83538,81.006974,Uttar Pradesh,Lucknow,19,Mon,Clear,Darkness - lights lit,Medium,,50.0,6,0.0,0,Low,0.6871239825054063
A000239,12.917617,94.748657,Various,Rural Area,18,Mon,Rain,Darkness - lights lit,Low,,100.0,3,6.0,0,High,-0.13672191647138124
A000240,22.256995,73.161499,Gujarat,Vadodara,9,Sat,Clear,Daylight,High,National Highway,100.0,3,3.0,0,Medium,-0.2632666164659561
A000241,17.74508,83.203978,Andhra Pradesh,Visakhapatnam,15,Sat,RAIN,Daylight,Medium,State Highway,60.0,2,1.0,1,Low,-0.6013540503695433
A000242,12.929948,77.588081,Karnataka,Bengaluru,6,Fri,Clear,Daylight,Medium,Urban Road,50.0,2,1.0,0,High,-0.20975146678430479
A000243,24.835428,75.918178,Various,Rural Area,6,Sun,Clear,Daylight,Medium,National Highway,120.0,4,4.0,0,High,-0.43516549765263124
A000244,23.026926,72.57371,Gujarat,Ahmedabad,17,Mon,Fog,Daylight,Medium,Urban Road,50.0,2,1.0,0,Medium,-0.3556691638186449
A000245,26.792533,80.987414,Uttar Pradesh,Lucknow,10,Sun,Clear,Daylight,Low,National Highway,120.0,2,5.0,0,High,-1.6082674851561327
A000246,14.831579,76.232048,Punjab,Ludhiana-Chennai Corridor,16,Wed,Clear,Daylight,High,Rural Road,80.0,4,5.0,0,High,-0.011096882566161126
A000247,23.82144,79.075278,Bihar,Patna-Bhopal Corridor,23,Fri,Clear,Darkness - lights lit,High,National Highway,120.0,3,2.0,0,High,-0.5988748342377753
A000248,21.132582,79.119419,Maharashtra,Nagpur,21,Mon,Clear,Darkness - lights lit,Low,National Highway,100.0,4,0.0,0,Medium,1.5913515012141324
A000249,22.7747,75.814762,Madhya Pradesh,Indore,22,Mon,Clear,Darkness - lights lit,Medium,National Highway,100.0,2,3.0,2,High,-0.2588898300548228
A000250,23.281338,77.351102,Madhya Pradesh,Bhopal,11,Sat,Rain,Daylight,Medium,Urban Road,40.0,2,0.0,0,Low,-1.6808831556322434
A000251,22.555934,88.370032,West Bengal,Kolkata,11,Thu,Clear,Daylight,High,National Highway,80.0,1,1.0,0,Medium,0.10636934321295587
A000252,19.270948,72.978652,Maharashtra,Thane,22,Sat,Clear,Darkness - lights lit,High,Rural Road,60.0,4,5.0,1,High,0.9570412568172186
A000253,19.629501,76.12254,Tamil Nadu,Ludhiana-Coimbatore Corridor,20,Thu,Clear,Darkness - lights lit,Medium,Urban Road,40.0,2,0.0,0,Low,-0.49230872683141924
A000254,33.109427,79.459504,Various,Rural Area,19,Sun,Clear,Darkness - lights lit,Medium,Urban Road,50.0,4,0.0,0,High,1.765094661781455
A000255,22.285312,73.192043,Gujarat,Vadodara,22,Wed,Clear,Darkness - lights lit,Medium,Urban Road,40.0,2,0.0,0,Low,-1.3754859040747027
A000256,23.034169,72.578944,Gujarat,Ahmedabad,3,Sun,Clear,Darkness - lights lit,Low,National Highway,80.0,3,0.0,0,Medium,-0.6599741567979541
A000257,11.521948,74.712781,Various,Rural Area,21,Wed,Dust,Darkness - lights lit,Low,State Highway,80.0,1,1.0,0,Medium,-0.4168690518499569
A000258,23.0022,72.601538,Gujarat,Ahmedabad,1,Sun,Clear,Darkness - lights lit,High,State Highway,80.0,2,4.0,0,High,0.20039575173086407
A000259,21.373838,81.34913,Andhra Pradesh,Vadodara-Visakhapatnam Corridor,22,Mon,,Darkness - lights lit,Medium,State Highway,80.0,2,1.0,0,Low,-0.08004313918129606
A000260,21.114644,79.039262,Maharashtra,Nagpur,15,Tue,Clear,Daylight,High,Urban Road,40.0,2,0.0,0,Low,-0.4762254741832625
A000261,18.508702,73.861442,Maharashtra,Pune,1,Wed,Clear,Darkness - lights lit,Low,Urban Road,40.0,2,3.0,0,High,-0.5479470794946607
A000262,21.161296,79.11739,Maharashtra,Nagpur,20,Wed,Clear,Darkness - lights lit,Medium,National Highway,,2,,1,Medium,-0.850828378488865
A000263,26.930557,75.820763,Rajasthan,Jaipur,16,Fri,Fog,Daylight,Medium,State Highway,,3,2.0,0,Medium,1.518187178286864
A000264,19.224969,73.016466,Maharashtra,Thane,19,Tue,Clear,Darkness - lights lit,Low,Urban Road,30.0,4,2.0,0,High,-0.2951456090277781
A000265,25.519811,92.55973,Various,Rural Area,9,Tue,Rain,Daylight,Low,Urban Road,50.0,3,1.0,0,Low,1.309113980671055
A000266,25.635216,85.158456,Bihar,Patna,7,Thu,Clear,Daylight,,National Highway,120.0,2,4.0,0,High,0.18129265469769562
A000267,22.990374,72.628743,Gujarat,Ahmedabad,15,Sat,Clear,Daylight,Medium,State Highway,80.0,2,3.0,0,High,1.0636598811700562
A000268,22.738451,75.850515,Madhya Pradesh,Indore,11,Thu,Clear,Daylight,Medium,Urban Road,30.0,5,1.0,0,Low,-0.33957458593691137
A000269,12.991179,77.560469,Karnataka,Bengaluru,17,Wed,Clear,Daylight,High,National Highway,,2,1.0,0,Medium,0.628777664772006
A000270,22.549084,76.866181,Gujarat,Visakhapatnam-Ahmedabad Corridor,19,Sat,Rain,Darkness - lights lit,Low,National Highway,120.0,3,4.0,0,Medium,0.9944909100390007
A000271,23.302447,77.364935,Madhya Pradesh,Bhopal,10,Thu,Clear,Daylight,Medium,National Highway,120.0,1,5.0,0,Medium,-0.10540669951904204
A000272,19.193769,72.929122,Maharashtra,Thane,18,Wed,Rain,Darkness - lights lit,Medium,State Highway,80.0,2,4.0,0,Medium,-2.7376132822262136
A000273,11.003014,76.903657,Tamil Nadu,Coimbatore,17,Wed,,Daylight,Medium,National Highway,100.0,2,2.0,0,Medium,-0.7826035754753793
A000274,21.205615,72.899452,Gujarat,Surat,7,Wed,Rain,Daylight,Low,Urban Road,40.0,3,2.0,0,Low,-0.6900977650982577
A000275,26.954388,75.747036,Rajasthan,Jaipur,13,Tue,Clear,Daylight,,Urban Road,30.0,3,0.0,0,Low,-1.608150584059167
A000276,18.557111,73.821455,Maharashtra,Pune,11,Wed,Rain,Daylight,Medium,State Highway,60.0,2,2.0,0,Low,-0.25765704202537787
A000277,10.979279,76.956458,Tamil Nadu,Coimbatore,18,Sun,Overcast,Darkness - lights lit,Medium,State Highway,,2,5.0,1,High,0.040145670182767004
A000278,17.458337,78.470432,Telangana,Hyderabad,16,Tue,Clear,Daylight,Low,State Highway,60.0,2,1.0,0,High,-1.9408884459448748
A000279,22.725977,75.88851,Madhya Pradesh,Indore,9,Wed,Rain,Daylight,Medium,,50.0,3,0.0,0,Low,-0.838170865007223
A000280,22.28451,73.186377,Gujarat,Vadodara,22,Sun,,Darkness - lights lit,High,Urban Road,50.0,1,3.0,0,Medium,1.616780908221224
A000281,30.917787,75.832894,Punjab,Ludhiana,1,Wed,Clear,Darkness - lights lit,Medium,Urban Road,,4,0.0,1,High,0.4383509075281163
A000282,20.845804,78.368535,Maharashtra,Pune-Lucknow Corridor,10,Wed,,Daylight,High,Urban Road,30.0,2,0.0,0,Low,-2.549591566721847
A000283,23.702248,77.325226,Uttar Pradesh,Lucknow-Mumbai Corridor,20,Wed,Rain,Darkness - lights lit,Medium,Urban Road,30.0,3,1.0,0,Medium,-2.561092726680307
A000284,28.708466,77.084076,Delhi,Delhi,19,Fri,RAIN,Darkness - lights lit,High,National Highway,100.0,1,0.0,0,Medium,-0.1300969226295836
A000285,22.556453,88.359824,West Bengal,Kolkata,11,Sat,,Daylight,Medium,State Highway,80.0,2,0.0,0,Medium,-1.7183045627521483
A000286,13.113104,80.27601,Tamil Nadu,Chennai,15,Sun,Hail,Daylight,,National Highway,80.0,1,2.0,0,Medium,1.1353694211623706
A000287,23.571792,75.968135,Uttar Pradesh,Vadodara-Lucknow Corridor,23,Thu,Rain,Darkness - lights lit,Low,Rural Road,60.0,2,0.0,0,Low,1.0400473826710614
A000288,21.136735,79.010106,Maharashtra,Nagpur,11,Tue,Clear,Daylight,Low,State Highway,,1,4.0,0,High,1.155970287166101
A000289,26.931022,75.818506,Rajasthan,Jaipur,15,Sun,Clear,Daylight,high,Rural Road,60.0,2,5.0,0,High,-0.4342445714648597
A000290,12.703189,91.175581,Various,Rural Area,9,Mon,Rain,Daylight,Low,State Highway,60.0,4,3.0,0,High,-1.1100274696295582
A000291,11.51565,87.588225,Various,Rural Area,11,Thu,Clear,Daylight,Medium,,100.0,4,,0,Medium,1.3038215402967643
A000292,12.936191,77.602506,Karnataka,Bengaluru,13,Fri,Clear,Daylight,Medium,Urban Road,50.0,2,1.0,0,Low,1.1445044999981329
A000293,28.745395,77.111894,Delhi,Delhi,19,Tue,Rain,Darkness - lights lit,Medium,State Highway,60.0,2,1.0,0,Medium,-0.6059144559917595
A000294,22.337018,73.153954,Gujarat,Vadodara,0,Wed,Clear,Darkness - lights lit,high,Rural Road,40.0,2,2.0,0,Medium,1.363021406492736
A000295,23.050586,72.576944,Gujarat,Ahmedabad,16,Mon,Rain,Daylight,Medium,State Highway,100.0,3,1.0,0,Medium,0.8747329580859645
A000296,25.547421,85.193482,Bihar,Patna,17,Fri,Clear,Daylight,Medium,National Highway,120.0,2,2.0,0,Medium,-0.6834793343471117
A000297,30.897779,75.887283,Punjab,Ludhiana,16,Tue,clear,Daylight,High,Urban Road,50.0,3,1.0,1,High,0.04500944917633725
A000298,17.748294,83.21852,Andhra Pradesh,Visakhapatnam,7,Thu,Rain,Daylight,Medium,Urban Road,40.0,2,7.0,0,High,-1.0074722159739045
A000299,26.862633,80.994875,Uttar Pradesh,Lucknow,7,Sun,Clear,Daylight,Medium,State Highway,,3,1.0,0,Medium,-0.6379550832398214
A000300,17.626037,89.787089,Various,Rural Area,21,Thu,Rain,Darkness - lights lit,High,National Highway,100.0,2,1.0,0,Medium,0.15730104118755592
A000301,22.31496,73.187582,Gujarat,Vadodara,8,Fri,,Daylight,High,Rural Road,40.0,1,3.0,0,Medium,-1.1632627861835063
A000302,30.890199,75.835458,Punjab,Ludhiana,20,Sat,Fog,Darkness - lights lit,,National Highway,80.0,2,4.0,1,High,0.9940952308494003
A000303,18.537001,73.845678,Maharashtra,Pune,6,Sat,,Daylight,Medium,Urban Road,30.0,3,1.0,0,Low,-0.41016672897171585
A000304,26.886594,75.856143,Rajasthan,Jaipur,20,Sat,Rain,Darkness - lights lit,Low,Urban Road,30.0,4,3.0,0,High,1.3072735756281961
A000305,25.658227,86.309903,Various,Rural Area,8,Tue,Clear,Daylight,Low,Rural Road,40.0,3,0.0,0,Low,-0.26517152100305924
A000306,17.343952,78.449101,Telangana,Hyderabad,14,Fri,Clear,Daylight,Medium,Rural Road,40.0,2,1.0,0,High,0.5618487955496619
A000307,17.335859,78.433109,Telangana,Hyderabad,19,Mon,Clear,Darkness - lights lit,High,Urban Road,40.0,2,1.0,0,Low,-0.6417164162647178
A000308,21.170117,72.831732,Gujarat,Surat,21,Sat,Clear,Darkness - lights lit,Medium,National Highway,120.0,2,3.0,0,Low,1.6987553304480663
A000309,22.72925,75.862742,Madhya Pradesh,Indore,12,Wed,Clear,Daylight,Medium,Urban Road,30.0,2,0.0,0,Low,-1.6571755942788757
A000310,14.050937,69.561085,Various,Rural Area,7,Tue,Clear,Daylight,Medium,State Highway,80.0,2,3.0,0,Medium,-2.5640971187059436
A000311,26.846395,80.955091,Uttar Pradesh,Lucknow,23,Sat,Rain,Darkness - lights lit,Medium,National Highway,100.0,3,1.0,0,High,-0.7052889976174004
A000312,12.955838,77.625496,Karnataka,Bengaluru,20,Sat,Clear,Darkness - lights lit,Medium,State Highway,60.0,1,0.0,0,Low,-1.2011800758588742
A000313,26.857466,75.750447,Rajasthan,Jaipur,21,Sun,Dust,Darkness - lights lit,Medium,State Highway,100.0,1,,0,High,-0.11052549104235063
A000314,22.321131,73.164683,Gujarat,Vadodara,5,Sat,Rain,Darkness - lights lit,,National Highway,80.0,2,,1,High,-0.20412705477162008
A000315,13.326704,84.823688,Bihar,Patna-Chennai Corridor,21,Sat,Rain,Darkness - lights lit,Low,Rural Road,40.0,2,0.0,0,Low,0.6239619533142919
A000316,26.885616,75.802708,Rajasthan,Jaipur,9,Sun,Clear,Daylight,High,Urban Road,30.0,2,0.0,0,Low,1.4079058057268234
A000317,12.960115,77.590888,Karnataka,Bengaluru,6,Mon,Clear,Daylight,Low,Rural Road,40.0,2,4.0,0,High,0.3921646706176082
A000318,31.858829,93.736599,Various,Rural Area,17,Sun,Rain,Daylight,Low,National Highway,100.0,2,0.0,0,Medium,-0.24995614707857067
A000319,25.577187,73.79987,Gujarat,Ludhiana-Vadodara Corridor,8,Thu,Rain,Daylight,High,Urban Road,30.0,3,1.0,0,Low,0.2999685246818282
A000320,23.061343,73.340796,Uttar Pradesh,Surat-Lucknow Corridor,17,Wed,Clear,Daylight,Low,State Highway,100.0,1,0.0,0,Medium,0.07635595924338881
A000321,10.984961,76.954436,Tamil Nadu,Coimbatore,9,Thu,,Daylight,High,National Highway,100.0,1,4.0,0,High,-2.42917563055662
A000322,16.523793,78.790385,Various,Rural Area,19,Mon,Clear,Darkness - lights lit,Medium,Rural Road,80.0,3,1.0,0,Medium,-1.152209479012382
A000323,19.018023,77.921845,Various,Rural Area,22,Mon,Clear,Darkness - lights lit,Low,,80.0,5,4.0,0,Medium,0.5498609088725235
A000324,25.991,77.10735,Maharashtra,Nagpur-Jaipur Corridor,18,Mon,Clear,Darkness - lights lit,Medium,Urban Road,30.0,2,0.0,0,Low,0.5627723134633513
A000325,22.303705,73.231144,Gujarat,Vadodara,7,Fri,,Daylight,High,Urban Road,30.0,2,,0,Medium,0.6607012716376705
A000326,26.93498,75.751676,Rajasthan,Jaipur,20,Fri,Clear,Darkness - lights lit,Medium,National Highway,80.0,5,1.0,0,Medium,-0.5337922822738764
A000327,17.41524,78.470212,Telangana,Hyderabad,16,Thu,Clear,Daylight,High,State Highway,100.0,3,3.0,1,High,0.8783940489202267
A000328,21.152781,72.812758,Gujarat,Surat,1,Wed,Clear,Darkness - lights lit,High,Urban Road,30.0,4,2.0,1,High,0.30866926659664223
A000329,22.381749,73.218778,Gujarat,Vadodara,17,Thu,,Daylight,High,State Highway,100.0,6,5.0,0,High,-2.464022250645984
A000330,14.77621,76.959815,Karnataka,Indore-Bengaluru Corridor,12,Wed,Clear,Daylight,Medium,Urban Road,40.0,4,0.0,0,Medium,1.6756037813037772
A000331,21.195101,79.099019,Maharashtra,Nagpur,13,Wed,Clear,Daylight,Medium,Rural Road,80.0,2,1.0,0,Medium,-0.15968424417871863
A000332,14.115609,79.787867,Telangana,Chennai-Hyderabad Corridor,2,Thu,Clear,Darkness - lights lit,Low,National Highway,120.0,1,1.0,0,High,-1.719266620851366
A000333,23.776701,78.138431,Uttar Pradesh,Indore-Lucknow Corridor,16,Sun,Clear,Daylight,Medium,State Highway,100.0,1,0.0,0,Medium,1.2588862379902614
A000334,33.221936,93.087062,Various,Rural Area,17,Mon,Rain,Daylight,Low,State Highway,80.0,2,3.0,0,High,-0.5345242222289098
A000335,23.869438,83.845805,Various,Rural Area,8,Mon,Clear,Daylight,Low,Rural Road,60.0,2,1.0,0,Low,-0.12981556461083182
A000336,26.926208,75.793145,Rajasthan,Jaipur,16,Wed,Clear,Daylight,Medium,Urban Road,30.0,3,1.0,0,Medium,-0.8236532359388392
A000337,17.69248,83.227417,Andhra Pradesh,Visakhapatnam,18,Sun,Clear,Darkness - lights lit,High,National Highway,120.0,2,1.0,0,High,-1.1399261469134256
